n0_AG,n55_AG,n145_AG,n76_AG,n26_AG,n159_AG,n88_AA,n20_AG,n124_AC,n7_AG,n184_AG,n141_AG,n2_AG,n134_AG,n127_AG,n25_AG,n143_AG,n79_AG,n108_AG,n61_AG,n155_AA,n13_AG,n32_AG,n67_AG,n197_AG,n70_AG,n57_AG,n146_AG,n166_AG,n60_AG,n194_AG,n39_AG,n156_AG,n154_AG,n49_AG,n56_AG,n100_AG,n162_AG,n149_AG,n9_AG,n136_AG,n106_AG,n22_AG,n123_AG,n10_AG,n72_AG,n33_AG,n19_AG,n137_AG,n173_AG,n64_AG,n180_AG,n153_AG,n40_AG,n119_AG,n117_AG,n105_AG,n3_AG,n92_AG,n121_AG,n128_AG,n81_AG,n198_AG,n98_AG,n1_AG,n27_AG,n111_AG,n48_AG,n118_AG,n187_AG,n122_AG,n65_AG,n179_AG,n94_AG,n96_AG,n63_AG,n148_AG,n114_AG,n50_AG,n45_AG,n18_AC,n182_AG,n195_AG,n140_AG,n82_AG,n142_AG,n168_AG,n152_AG,n176_AG,n160_AG,n85_AG,n101_AG,n53_AG,n193_AG,n116_AG,n181_AG,n91_AG,n107_AG,n11_AG,n51_AG,n130_AG,n89_AG,n84_AG,n80_AG,n175_AG,n129_AG,n6_AG,n196_AG,n99_AG,n21_AG,n74_AG,n28_AG,n113_AG,n34_AG,n17_AG,n36_AG,n93_AG,n104_AG,n62_AG,n47_AG,n158_AG,n147_AG,n185_AG,n71_AG,n35_AG,n43_AG,n186_AG,n157_AG,n4_AG,n138_AG,n164_AG,n59_AG,n199_AG,n75_AG,n167_AG,n83_AG,n12_AG,n66_AG,n183_AG,n151_AG,n41_AG,n133_AG,n165_AG,n132_AG,n5_AG,n177_AG,n23_AG,n161_AG,n144_AG,n69_AG,n90_AG,n189_AG,n54_AG,n15_AG,n169_AG,n14_AG,n103_AG,n24_AG,n58_AG,n52_AG,n78_AG,n131_AG,n171_AG,n150_AG,n109_AG,n31_AG,n16_AG,n77_AG,n163_AG,n97_AG,n170_AG,n188_AG,n37_AG,n38_AG,n135_AG,n192_AG,n125_AG,n46_AG,n29_AG,n200_AG,n112_AG,n115_AG,n172_AG,n87_AG,n86_AG,n190_AG,n42_AG,n44_AG,n110_AG,n174_AG,n73_AG,n139_AG,n126_AG,n120_AG,n8_AG,n102_AG,n30_AG,n95_AG,n191_AG,n178_AG,n68_AG
0.15925,0.1716,0.15997,0.17205,0.21128,0.16789,0.34672,0.24752,0.44089,0.15547,0.19292,0.15967,0.20834,0.33455,0.2103,0.20157,0.2152,0.25518,0.23259,0.25686,0.22815,0.42281,0.18437,0.18878,0.16708,0.17211,0.19494,0.28904,0.27985,0.29378,0.1881,0.20167,0.18441,0.17154,0.10728,0.11118,0.16015,0.13567,0.14844,0.16425,0.13979,0.12734,0.13594,0.16491,0.18303,0.17831,0.19285,0.25383,0.14312,0.13508,0.16543,0.13556,0.13276,0.23825,0.13915,0.13137,0.15054,0.1427,0.25615,0.19337,0.20638,0.15106,0.13459,0.14701,0.1424,0.23919,0.24368,0.15114,0.13087,0.11515,0.26779,0.22738,0.22332,0.24006,0.13424,0.12721,0.33995,0.13889,0.23106,0.14284,0.20293,0.22154,0.11583,0.22239,0.24337,0.20889,0.14861,0.15171,0.18962,0.13929,0.11904,0.10381,0.14708,0.13472,0.14277,0.17646,0.13506,0.16938,0.14719,0.13576,0.17315,0.1977,0.17269,0.2442,0.16063,0.17845,0.1782,0.16193,0.20793,0.1439,0.13935,0.16877,0.12713,0.17231,0.12691,0.20335,0.19839,0.20747,0.17653,0.33853,0.11625,0.13221,0.16788,0.12371,0.11118,0.1433,0.17998,0.20198,0.27722,0.17338,0.13581,0.11923,0.11924,0.11941,0.20312,0.10804,0.10804,0.12363,0.17213,0.17676,0.15714,0.16014,0.15109,0.13908,0.15503,0.12691,0.25257,0.28961,0.20436,0.13583,0.23881,0.25659,0.13176,0.273,0.15741,0.13684,0.1367,0.14942,0.13103,0.12909,0.14981,0.14742,0.13504,0.1307,0.14511,0.14296,0.18657,0.13091,0.36126,0.13325,0.1272,0.11895,0.07695,0.13903,0.09376,0.08999,0.09958,0.00499,0,0.13115,0.12871,0.14099,0.1326,0.1411,0.13115,0.13114,0.13741,0.13546,0.18138,0.12319,0.17388,0.1715,0.1741,0.1637,0.1569,0.1993,0.17608,0.21069,0.21258,0.19276,0.14259
0.11133,0.09908,0.09551,0.11079,0.13811,0.10702,0.29938,0.17118,0.39929,0.0881,0.13862,0.09986,0.14341,0.26004,0.16759,0.15049,0.1671,0.20018,0.23325,0.21939,0.17072,0.35163,0.11448,0.13058,0.11061,0.11499,0.13511,0.2638,0.25445,0.25912,0.13015,0.15921,0.13884,0.12651,0.06274,0.0665,0.1008,0.07093,0.08586,0.10449,0.07451,0.07859,0.07831,0.10082,0.12033,0.1122,0.15176,0.19,0.08505,0.0775,0.11945,0.10021,0.08506,0.16109,0.09291,0.0929,0.10755,0.09956,0.19351,0.13546,0.1474,0.11198,0.09636,0.10867,0.10377,0.18173,0.18125,0.09615,0.07358,0.04478,0.24031,0.19701,0.19429,0.17698,0.11609,0.09267,0.30888,0.09953,0.20784,0.11496,0.15969,0.16822,0.08488,0.19079,0.20247,0.18481,0.13145,0.11503,0.13478,0.11126,0.08521,0.07006,0.14354,0.12681,0.11888,0.17644,0.11524,0.1606,0.13161,0.12334,0.15973,0.16798,0.12772,0.21156,0.1364,0.14878,0.1405,0.13296,0.17781,0.10816,0.11179,0.14014,0.10403,0.14791,0.11557,0.19452,0.18027,0.18092,0.15127,0.27073,0.08847,0.09977,0.1269,0.10068,0.08494,0.11194,0.17216,0.16349,0.25247,0.1367,0.09287,0.08884,0.09629,0.09658,0.15598,0.09228,0.09228,0.09283,0.15547,0.15141,0.15285,0.12383,0.1309,0.1114,0.11487,0.09962,0.22029,0.26813,0.17421,0.11549,0.21106,0.23222,0.09641,0.25002,0.1229,0.10136,0.0974,0.10147,0.08624,0.0844,0.11973,0.10935,0.0917,0.10311,0.09931,0.12531,0.17287,0.11192,0.30475,0.12957,0.12569,0.14354,0.112,0.16691,0.09959,0.09981,0.10537,0.13322,0.13115,0,0.02186,0.03222,0.02527,0.06225,0.05327,0.05152,0.05701,0.05547,0.11135,0.04809,0.1127,0.0916,0.12688,0.12489,0.11472,0.16311,0.12663,0.16805,0.17533,0.14847,0.11298
0.1037,0.09531,0.08813,0.10335,0.12604,0.09953,0.29076,0.17222,0.41208,0.08078,0.13854,0.09246,0.13559,0.27026,0.17174,0.14657,0.16293,0.20468,0.22462,0.20644,0.17081,0.37131,0.10309,0.12273,0.10315,0.10758,0.12663,0.25842,0.24917,0.25379,0.12653,0.15106,0.13089,0.11885,0.06253,0.06633,0.10832,0.07817,0.09326,0.11209,0.08178,0.08591,0.08558,0.10833,0.13219,0.12393,0.14743,0.18899,0.09316,0.08539,0.12305,0.09584,0.08849,0.16118,0.09284,0.09281,0.10741,0.09933,0.18494,0.13116,0.14293,0.11169,0.09618,0.10873,0.10361,0.18136,0.18084,0.09567,0.07331,0.04464,0.24963,0.19726,0.19478,0.17205,0.10772,0.09615,0.30715,0.09945,0.20701,0.11889,0.16791,0.17656,0.08855,0.19144,0.21076,0.18893,0.13511,0.11876,0.14267,0.11503,0.08836,0.07343,0.14715,0.13048,0.1306,0.18018,0.11909,0.16437,0.13497,0.11926,0.15543,0.16366,0.10813,0.22015,0.13573,0.15209,0.14386,0.13608,0.19064,0.10789,0.11537,0.14431,0.11157,0.13939,0.11961,0.18524,0.17995,0.18036,0.15084,0.28658,0.09209,0.09602,0.12325,0.10815,0.08822,0.11523,0.17581,0.176,0.26159,0.14841,0.10411,0.10002,0.10757,0.10787,0.16823,0.09577,0.09577,0.09605,0.16332,0.15923,0.14804,0.12704,0.1309,0.11495,0.12254,0.10326,0.22407,0.26009,0.17309,0.11905,0.2066,0.22273,0.09648,0.24964,0.11858,0.09919,0.09761,0.10914,0.09004,0.08819,0.12028,0.1111,0.09344,0.10323,0.10125,0.1292,0.1834,0.11366,0.30911,0.13353,0.12966,0.13906,0.10566,0.15976,0.09187,0.09181,0.10524,0.13073,0.12871,0.02186,0,0.01338,0.00666,0.0605,0.05145,0.05326,0.05865,0.0606,0.11311,0.04967,0.11255,0.09725,0.12881,0.12687,0.12044,0.16727,0.13062,0.17438,0.17919,0.15021,0.11088
0.1197,0.10704,0.09299,0.10737,0.13864,0.11194,0.30341,0.17849,0.4046,0.09281,0.15158,0.10822,0.14145,0.28654,0.18184,0.15999,0.17655,0.21883,0.24021,0.22148,0.18821,0.37548,0.11542,0.13564,0.11896,0.12366,0.13542,0.26846,0.25932,0.26388,0.14294,0.16819,0.1475,0.13128,0.07744,0.0814,0.11248,0.09374,0.10921,0.12846,0.09739,0.10171,0.10126,0.12456,0.13248,0.12416,0.1573,0.19862,0.10907,0.10106,0.13122,0.11143,0.10394,0.17063,0.10869,0.10865,0.12344,0.11502,0.19955,0.14786,0.15585,0.1236,0.11198,0.12509,0.11119,0.18745,0.18671,0.11117,0.0884,0.05594,0.24038,0.19734,0.19493,0.1761,0.12383,0.10005,0.31812,0.10718,0.22105,0.1228,0.1767,0.1855,0.09631,0.20446,0.21135,0.18949,0.13557,0.11898,0.14299,0.11532,0.09601,0.08094,0.15137,0.13859,0.13497,0.18461,0.11506,0.16003,0.13916,0.12741,0.15569,0.17233,0.11548,0.22496,0.14416,0.15225,0.14398,0.14037,0.19995,0.11989,0.11938,0.15701,0.11964,0.14781,0.12782,0.19866,0.18877,0.18926,0.15927,0.29233,0.09591,0.09984,0.13502,0.11624,0.09228,0.11967,0.18065,0.17181,0.25701,0.14793,0.10399,0.0999,0.10746,0.10777,0.17701,0.10352,0.10352,0.10385,0.17191,0.16778,0.14846,0.13121,0.12716,0.11126,0.11874,0.09955,0.21077,0.26002,0.16862,0.11152,0.21624,0.2319,0.10833,0.25744,0.1306,0.10887,0.10539,0.11883,0.09948,0.09761,0.13212,0.11924,0.10304,0.11489,0.11109,0.14162,0.19243,0.12581,0.31768,0.1461,0.14216,0.14931,0.11346,0.17048,0.10724,0.10338,0.1171,0.14304,0.14099,0.03222,0.01338,0,0.01676,0.06595,0.05681,0.05864,0.06228,0.06795,0.11715,0.05866,0.11651,0.10116,0.13916,0.1372,0.12851,0.17154,0.13078,0.18561,0.18116,0.15851,0.12083
0.11123,0.10279,0.09555,0.11092,0.13383,0.10704,0.30027,0.18044,0.41675,0.08811,0.1464,0.09988,0.14342,0.27955,0.17997,0.15455,0.17106,0.20885,0.23337,0.21499,0.17906,0.38164,0.11064,0.13045,0.11074,0.11519,0.13443,0.26767,0.25832,0.26299,0.13431,0.15905,0.13868,0.12656,0.06966,0.07349,0.11584,0.08543,0.10066,0.11969,0.08906,0.09322,0.09288,0.11586,0.13993,0.1316,0.1554,0.19735,0.10056,0.09272,0.12669,0.09939,0.09198,0.16919,0.10024,0.0965,0.11116,0.10302,0.19327,0.13896,0.15083,0.11927,0.10362,0.11628,0.10733,0.18961,0.18911,0.10311,0.08055,0.05163,0.25885,0.20577,0.20324,0.18025,0.11529,0.09615,0.30715,0.09945,0.21159,0.11889,0.16791,0.17656,0.08855,0.19503,0.21076,0.18893,0.13511,0.11876,0.14267,0.11503,0.08836,0.07343,0.14715,0.13048,0.1306,0.18018,0.11909,0.16437,0.13497,0.11926,0.15543,0.16366,0.11576,0.22015,0.1316,0.14781,0.13966,0.13608,0.19064,0.11178,0.11537,0.14833,0.11157,0.13939,0.11961,0.18952,0.17995,0.18036,0.15084,0.28658,0.09209,0.09602,0.13108,0.10815,0.08822,0.11523,0.17581,0.176,0.25238,0.14841,0.10411,0.10002,0.10757,0.10787,0.16823,0.09577,0.09577,0.09605,0.16332,0.15923,0.14804,0.12704,0.1309,0.11495,0.12254,0.10326,0.22407,0.26561,0.17309,0.11905,0.21307,0.23151,0.10021,0.25135,0.12441,0.10295,0.10315,0.11474,0.09552,0.09365,0.1258,0.1149,0.09719,0.10881,0.10503,0.1311,0.18754,0.11746,0.31396,0.13744,0.13354,0.14502,0.10943,0.15974,0.09934,0.09553,0.10713,0.13463,0.1326,0.02527,0.00666,0.01676,0,0.06409,0.055,0.05681,0.06222,0.06417,0.11692,0.05321,0.11639,0.10102,0.13074,0.1288,0.12234,0.16516,0.13255,0.1764,0.18118,0.15217,0.11275
0.12252,0.11812,0.11468,0.13044,0.14987,0.1265,0.32021,0.1801,0.43,0.10706,0.16717,0.11921,0.16405,0.31027,0.19684,0.1754,0.17984,0.23136,0.23668,0.22282,0.19686,0.39838,0.13411,0.15067,0.13806,0.1341,0.1718,0.29768,0.28809,0.2929,0.14595,0.18017,0.15918,0.14658,0.08053,0.08434,0.13207,0.09618,0.10777,0.13524,0.09993,0.10406,0.10398,0.13131,0.14829,0.14799,0.18039,0.21148,0.11145,0.10358,0.13867,0.1269,0.11124,0.18625,0.10718,0.10718,0.12232,0.12631,0.17482,0.14217,0.1545,0.1231,0.11883,0.12734,0.11844,0.19298,0.1927,0.11109,0.09166,0.06219,0.27341,0.21828,0.22396,0.18404,0.13942,0.08919,0.28043,0.08486,0.18695,0.09328,0.13614,0.16237,0.06335,0.17076,0.17682,0.15571,0.09636,0.08833,0.12307,0.08477,0.07369,0.05947,0.12394,0.09948,0.10346,0.15098,0.08096,0.11585,0.10368,0.10418,0.13967,0.15125,0.10797,0.20352,0.12153,0.12856,0.12068,0.10927,0.17085,0.09779,0.09742,0.14158,0.1007,0.14457,0.10968,0.17462,0.16456,0.16036,0.14,0.27792,0.07814,0.08961,0.11215,0.09829,0.07365,0.09639,0.15131,0.13937,0.22745,0.12381,0.09326,0.08529,0.09268,0.08928,0.14388,0.07367,0.07367,0.07763,0.14759,0.15159,0.13451,0.10417,0.08827,0.08101,0.08822,0.06984,0.18523,0.21437,0.14853,0.0926,0.20648,0.22754,0.10039,0.25163,0.12487,0.09926,0.09751,0.11101,0.08995,0.0881,0.11384,0.10339,0.08781,0.0975,0.09567,0.12926,0.1767,0.11179,0.31995,0.13992,0.13379,0.13929,0.11555,0.16701,0.1055,0.10571,0.11124,0.14314,0.1411,0.06225,0.0605,0.06595,0.06409,0,0.01172,0.01343,0.03582,0.06056,0.10136,0.04973,0.12065,0.08442,0.12318,0.12127,0.11679,0.1611,0.12688,0.17499,0.17516,0.14014,0.10707
0.11867,0.11828,0.11084,0.12651,0.14586,0.12261,0.31504,0.17185,0.42629,0.10327,0.16309,0.11536,0.15994,0.30531,0.19363,0.17123,0.18395,0.22688,0.23214,0.21839,0.19253,0.39242,0.13017,0.14665,0.1341,0.13017,0.16764,0.29275,0.28319,0.28798,0.14195,0.17599,0.15512,0.14257,0.0769,0.08068,0.12819,0.09246,0.10398,0.13131,0.09621,0.10031,0.10024,0.12744,0.14844,0.14821,0.17618,0.20713,0.10765,0.09983,0.13478,0.12305,0.10748,0.18211,0.10746,0.10745,0.11848,0.12245,0.1751,0.1382,0.15046,0.11927,0.11501,0.12344,0.11461,0.18878,0.1885,0.11101,0.08797,0.05864,0.26856,0.21384,0.21947,0.17985,0.13544,0.07735,0.26931,0.07336,0.1729,0.08122,0.12328,0.14847,0.05947,0.16191,0.168,0.14701,0.10005,0.08446,0.11892,0.08086,0.05896,0.04474,0.10801,0.09188,0.09198,0.14696,0.0811,0.11614,0.09607,0.08848,0.12312,0.14724,0.10415,0.18996,0.10491,0.11219,0.10444,0.09352,0.15749,0.08181,0.08164,0.1287,0.08889,0.13187,0.09333,0.16106,0.15151,0.15187,0.12326,0.26825,0.06281,0.07389,0.10415,0.08223,0.05886,0.08108,0.14305,0.12708,0.20787,0.11213,0.078,0.07019,0.07745,0.07395,0.13573,0.06625,0.06625,0.06643,0.13513,0.13906,0.12155,0.09265,0.08841,0.06981,0.07697,0.05881,0.17206,0.21372,0.13606,0.08492,0.20216,0.22563,0.09663,0.25242,0.12101,0.09551,0.09375,0.10723,0.08625,0.08441,0.10792,0.09964,0.086,0.09563,0.09192,0.12328,0.17026,0.10392,0.30951,0.12985,0.12381,0.13749,0.10591,0.1612,0.09397,0.09617,0.09966,0.13317,0.13115,0.05327,0.05145,0.05681,0.055,0.01172,0,0.00499,0.02706,0.05167,0.09565,0.04087,0.11074,0.07499,0.11515,0.11324,0.10894,0.15271,0.11884,0.16854,0.16679,0.13213,0.09936
0.11867,0.11828,0.11084,0.12651,0.14586,0.12261,0.31014,0.17586,0.42418,0.10327,0.16309,0.11536,0.15994,0.30531,0.19307,0.16713,0.17966,0.22234,0.22763,0.21392,0.18841,0.39242,0.13017,0.14665,0.1341,0.13017,0.1641,0.28317,0.2737,0.27844,0.14195,0.17599,0.15512,0.14257,0.0697,0.07345,0.12056,0.08512,0.09653,0.12358,0.08885,0.09291,0.09287,0.11981,0.14064,0.14041,0.17265,0.20354,0.10016,0.09241,0.12705,0.11544,0.10003,0.18211,0.09997,0.09997,0.11088,0.11482,0.1751,0.13036,0.14687,0.1117,0.10747,0.11579,0.10705,0.18051,0.18023,0.1035,0.08067,0.0516,0.25918,0.20517,0.21076,0.17613,0.12765,0.08121,0.26415,0.07712,0.16846,0.08518,0.12746,0.15297,0.06333,0.16661,0.17219,0.15124,0.104,0.08826,0.12292,0.08469,0.0626,0.04841,0.10411,0.0957,0.09579,0.15122,0.08496,0.1203,0.09991,0.09238,0.12723,0.15154,0.1083,0.19454,0.1049,0.11627,0.10849,0.09744,0.16205,0.08581,0.08558,0.1331,0.09287,0.13618,0.09742,0.16104,0.1515,0.15186,0.12325,0.27328,0.06663,0.07782,0.10831,0.08626,0.06252,0.08488,0.14728,0.1312,0.20784,0.11601,0.08179,0.07394,0.08122,0.07395,0.13993,0.07003,0.07003,0.07018,0.13932,0.14327,0.126,0.0965,0.09232,0.07354,0.0807,0.06248,0.17204,0.2183,0.14026,0.08887,0.20454,0.22818,0.09497,0.25337,0.11922,0.09567,0.092,0.10544,0.08451,0.08267,0.10623,0.09788,0.08421,0.09387,0.09018,0.12153,0.16846,0.10221,0.31009,0.12984,0.1238,0.13749,0.1059,0.16119,0.09596,0.09617,0.09965,0.13317,0.13114,0.05152,0.05326,0.05864,0.05681,0.01343,0.00499,0,0.0254,0.04992,0.09389,0.03915,0.10893,0.07135,0.1093,0.10739,0.10714,0.15085,0.11706,0.16677,0.16481,0.13023,0.09757
0.11514,0.11115,0.10779,0.12352,0.14224,0.11958,0.31212,0.17701,0.42403,0.10025,0.15957,0.11628,0.14791,0.29026,0.19851,0.17219,0.17637,0.21867,0.23838,0.22428,0.19294,0.39201,0.12692,0.14349,0.13474,0.13081,0.16539,0.2838,0.27425,0.27903,0.15065,0.17703,0.15607,0.13571,0.0663,0.07008,0.11726,0.08185,0.09655,0.12022,0.08555,0.08965,0.08954,0.10819,0.13262,0.13252,0.16447,0.19508,0.09686,0.08909,0.12741,0.11609,0.10047,0.1695,0.09662,0.09661,0.09943,0.1034,0.18412,0.13877,0.1514,0.11631,0.10399,0.11247,0.10351,0.18121,0.18087,0.09986,0.07719,0.04469,0.25957,0.19659,0.20213,0.17248,0.12878,0.08863,0.2791,0.09225,0.19052,0.09255,0.14396,0.16103,0.07051,0.17478,0.18949,0.16376,0.11987,0.10361,0.13084,0.10005,0.06992,0.05551,0.12799,0.11118,0.11128,0.15935,0.10041,0.13675,0.11556,0.10798,0.14365,0.16409,0.12441,0.20797,0.11676,0.12413,0.11625,0.11329,0.16685,0.09324,0.09307,0.13216,0.09245,0.13979,0.09679,0.17861,0.15994,0.16028,0.13131,0.26831,0.07386,0.08512,0.10759,0.08568,0.06981,0.0963,0.15541,0.14769,0.21768,0.11983,0.08937,0.08139,0.08495,0.08523,0.14806,0.07734,0.07734,0.07756,0.14738,0.15136,0.13371,0.10422,0.09984,0.08094,0.08816,0.06973,0.18049,0.22763,0.15273,0.09633,0.20665,0.22892,0.09911,0.25948,0.11554,0.09586,0.09431,0.1057,0.08472,0.08486,0.11473,0.09799,0.09001,0.09784,0.09615,0.12171,0.16457,0.10033,0.31043,0.14039,0.13423,0.13545,0.11605,0.17481,0.09975,0.10202,0.10361,0.13948,0.13741,0.05701,0.05865,0.06228,0.06222,0.03582,0.02706,0.0254,0,0.05177,0.10565,0.04451,0.1109,0.07717,0.11938,0.11744,0.11309,0.15505,0.12109,0.1691,0.16897,0.1364,0.10742
0.12303,0.11853,0.10724,0.12268,0.15506,0.12314,0.32709,0.19852,0.42395,0.10377,0.16437,0.11935,0.16072,0.29131,0.17687,0.15939,0.17623,0.21403,0.22884,0.20619,0.1788,0.36165,0.12276,0.13923,0.13831,0.14278,0.15193,0.2934,0.29335,0.28835,0.15054,0.17197,0.15122,0.14261,0.0703,0.07396,0.11631,0.07766,0.09267,0.1156,0.08143,0.08537,0.08556,0.12042,0.10864,0.1085,0.17296,0.21316,0.10023,0.0926,0.13222,0.12019,0.10484,0.18407,0.0924,0.09241,0.11127,0.10736,0.18934,0.14286,0.15097,0.1117,0.10004,0.11578,0.10349,0.18718,0.18697,0.10467,0.0814,0.04866,0.27497,0.20967,0.21526,0.18112,0.12765,0.09323,0.29137,0.09264,0.17819,0.10007,0.13597,0.15706,0.06705,0.17057,0.19426,0.17654,0.12494,0.10817,0.14416,0.10451,0.0781,0.06314,0.14046,0.11135,0.11187,0.15153,0.11211,0.1404,0.11197,0.11211,0.15235,0.15985,0.13608,0.21307,0.1168,0.1168,0.10896,0.11727,0.14931,0.07829,0.08165,0.13216,0.09688,0.14847,0.10846,0.18699,0.15108,0.15587,0.12719,0.27452,0.07765,0.08875,0.1194,0.09379,0.0778,0.10094,0.14766,0.14781,0.22541,0.13264,0.10244,0.08986,0.09726,0.0936,0.15741,0.08143,0.08143,0.07787,0.14301,0.14322,0.13277,0.1165,0.11945,0.10412,0.11137,0.08846,0.19852,0.24852,0.1749,0.10826,0.21129,0.23072,0.10637,0.27066,0.13142,0.10553,0.09953,0.10364,0.08836,0.08652,0.1179,0.10991,0.09184,0.09944,0.10146,0.12767,0.17284,0.10828,0.31334,0.13985,0.13372,0.1482,0.11595,0.17118,0.10168,0.10594,0.1056,0.13757,0.13546,0.05547,0.0606,0.06795,0.06417,0.06056,0.05167,0.04992,0.05177,0,0.08104,0.02385,0.09756,0.08615,0.1231,0.12311,0.11529,0.16358,0.12307,0.17708,0.17809,0.15113,0.11353
0.16928,0.17725,0.16975,0.17716,0.19967,0.18777,0.3676,0.24316,0.46585,0.16246,0.21321,0.17973,0.21792,0.31872,0.24082,0.21262,0.22,0.25532,0.27369,0.26306,0.2329,0.38373,0.19553,0.21442,0.19836,0.19407,0.23303,0.32268,0.32264,0.32796,0.20313,0.24187,0.21882,0.20913,0.11573,0.11997,0.15788,0.13322,0.14497,0.16998,0.14508,0.13714,0.14122,0.16543,0.16585,0.1706,0.22375,0.26651,0.13242,0.13311,0.16035,0.16551,0.14841,0.21477,0.13266,0.13716,0.14724,0.15172,0.20338,0.16779,0.17802,0.15693,0.14432,0.15289,0.14822,0.21266,0.21198,0.15171,0.13584,0.10152,0.28376,0.23387,0.2403,0.20245,0.15879,0.13971,0.33685,0.12691,0.22097,0.1514,0.17216,0.20348,0.11598,0.20451,0.21096,0.19723,0.15179,0.13477,0.17619,0.13099,0.11649,0.10826,0.17763,0.15533,0.15161,0.19346,0.14377,0.18215,0.14321,0.14766,0.18989,0.19341,0.16853,0.23857,0.16136,0.15859,0.14944,0.14575,0.21481,0.1369,0.1405,0.19151,0.15675,0.18138,0.16138,0.2217,0.19748,0.20273,0.1765,0.34468,0.12369,0.13552,0.16389,0.13692,0.11548,0.13581,0.19011,0.19364,0.27688,0.18819,0.14589,0.12819,0.1447,0.13651,0.19572,0.11157,0.11157,0.11998,0.18455,0.18473,0.17837,0.15708,0.15983,0.13584,0.13939,0.12314,0.24387,0.26138,0.20106,0.1443,0.25797,0.27953,0.13999,0.28478,0.17245,0.14904,0.14053,0.15587,0.13907,0.13711,0.15879,0.14546,0.13446,0.14674,0.14714,0.16892,0.21164,0.15228,0.34398,0.17266,0.16821,0.19237,0.1584,0.2201,0.14325,0.14974,0.1453,0.1857,0.18138,0.11135,0.11311,0.11715,0.11692,0.10136,0.09565,0.09389,0.10565,0.08104,0,0.07713,0.14172,0.13886,0.15498,0.15088,0.14641,0.19703,0.15483,0.20911,0.20722,0.17734,0.14669
0.10333,0.10298,0.08816,0.11122,0.13823,0.10734,0.30207,0.17691,0.41115,0.08838,0.14666,0.10025,0.14002,0.28002,0.16024,0.14322,0.15895,0.20042,0.21922,0.20559,0.1623,0.35672,0.11466,0.13077,0.11852,0.12306,0.1441,0.27359,0.26419,0.2689,0.13405,0.15945,0.13904,0.12689,0.05159,0.05525,0.1007,0.0666,0.08139,0.10403,0.07021,0.07415,0.07405,0.10842,0.11612,0.11599,0.14776,0.19417,0.08129,0.07373,0.10721,0.10002,0.08483,0.16967,0.08107,0.08106,0.09942,0.09551,0.17091,0.12291,0.13461,0.09978,0.08832,0.09647,0.09186,0.16357,0.16333,0.08445,0.06229,0.03397,0.25448,0.184,0.18944,0.16346,0.10868,0.08488,0.27866,0.08843,0.17284,0.09231,0.14379,0.15633,0.05915,0.15726,0.18498,0.16351,0.11597,0.09976,0.13509,0.09617,0.06644,0.05194,0.12774,0.1073,0.10357,0.14306,0.10404,0.13229,0.10382,0.10406,0.14368,0.14723,0.13208,0.20328,0.1047,0.11229,0.10849,0.10488,0.15296,0.0818,0.08519,0.12405,0.08875,0.13999,0.10054,0.17397,0.15104,0.15156,0.12308,0.27445,0.06632,0.07735,0.10762,0.08986,0.06627,0.08883,0.14339,0.15578,0.22981,0.12826,0.0982,0.0818,0.08914,0.08162,0.1485,0.06992,0.06992,0.07786,0.13078,0.13086,0.12063,0.1041,0.11151,0.09228,0.09954,0.07714,0.18469,0.22733,0.16116,0.09633,0.19773,0.21757,0.09309,0.25331,0.11922,0.09385,0.09012,0.10364,0.0827,0.08087,0.10458,0.10185,0.08613,0.09571,0.09574,0.11173,0.16026,0.09265,0.30464,0.12595,0.11994,0.12956,0.10419,0.15682,0.09025,0.09245,0.09592,0.1252,0.12319,0.04809,0.04967,0.05866,0.05321,0.04973,0.04087,0.03915,0.04451,0.02385,0.07713,0,0.08984,0.07859,0.11114,0.10728,0.09748,0.14467,0.10908,0.16217,0.16264,0.13421,0.09755
